QuestionID,about,acomp,advcl,advmod,after,against,amod,appos,around,as,at,aux,auxpass,before,between,both,but,by,cc,ccomp,cd,conj,cop,csubj,csubjpass,date,dep,det,dobj,dt,duration,during,either,ex,expl,for,from,fw,if,in,individual,infmod,into,iobj,jj,jjr,jjs,location,mark,md,minus,misc,money,mwe,neg,nn,nnp,nnps,nns,npadvmod,nsubj,nsubjpass,num,number,of,on,ordinal,organization,over,parataxis,partmod,pcomp,pdt,per,percent,person,plus,pobj,pos,poss,possessive,preconj,predet,prep,prp$,prp,prt,quantmod,rb,rbr,rcmod,root,rp,set,such,sym,than,that,time,tmod,to,toward,upon,vb,vbd,vbg,vbn,vbp,vbz,wdt,with,within,worth,wp$,wp,wrb,xcomp, lEquations
436,0,0,1,4,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,3,0,2,0,0,1,3,1,0,2,2,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,1,2,0,3,0,3,0,2,2,1,0,0,0,0,0,0,0,0,0,0,2,0,3,0,1,0,0,0,3,1,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0, 1*x-b*y=a*b-a;1*x+1*y=c
437,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,4,0,0,0,0,0,3,3,3,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,7,0,0,4,0,4,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0, a*x+b*y=c;d*x+e*y=f
438,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,4,0,0,0,0,0,3,3,3,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,6,0,0,5,0,4,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0, a*x+b*y=c;d*x+e*y=f
439,0,0,0,2,0,0,5,0,0,0,1,0,3,0,0,0,0,0,2,0,4,1,1,0,0,0,4,3,2,5,0,0,0,0,0,1,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,12,0,0,5,0,3,3,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,2,0, b*x+c*y=d;1*x+1*y=a
440,0,0,0,2,0,0,5,0,0,0,1,0,3,0,0,0,0,0,2,0,4,1,1,0,0,0,4,3,2,5,0,0,0,0,0,1,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,10,0,0,5,0,3,3,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,2,0, b*x+c*y=d;1*x+1*y=a
441,0,0,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,4,1,0,0,0,2,0,6,2,6,0,0,0,0,0,3,0,0,0,7,0,0,0,0,1,0,0,0,1,0,0,0,6,0,0,8,2,0,6,0,3,2,4,1,2,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,1,6,0,0,0,0,0,0,0,4,0,0,0,0,0,1,2,1,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,1,0, b*x+c*y=d;1*x+1*y=a
442,0,0,0,2,0,0,2,0,0,0,1,1,2,0,0,0,0,0,2,2,4,1,0,0,0,0,2,8,5,10,0,0,0,0,0,1,1,0,0,6,0,0,0,0,2,0,0,0,2,0,0,0,6,0,0,10,0,0,5,0,5,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,7,0,3,0,0,0,0,0,0,0,0,1,0, c*x+d*y=a;1*x+1*y=b
443,0,0,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,1,4,1,0,0,1,0,0,4,3,5,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,6,0,0,5,0,0,3,0,3,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,2,0,0,0,0,0,0,1,0, b*x+c*y=d;1*x+1*y=a
444,0,0,1,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,4,1,0,0,0,0,4,1,2,3,0,0,0,0,0,1,0,0,0,4,0,0,0,0,2,0,0,0,2,0,0,0,6,0,0,2,0,0,5,0,3,2,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,2,0, b*x+c*y=d;1*x+1*y=a
445,0,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,1,4,1,0,0,0,0,0,3,3,3,0,0,0,0,0,1,0,0,0,5,0,0,0,0,3,0,0,0,1,0,0,0,6,0,0,5,1,0,3,0,4,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0, c*x+d*y=b;1*x+1*y=a
446,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,5,2,0,0,0,0,2,2,3,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,2,0,4,0,4,0,5,3,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,3,0,1,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0, x=d*a+d*b+e*c
447,0,0,0,1,0,0,10,0,0,1,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,7,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,2,2,0,10,0,5,0,3,4,0,0,0,0,0,0,0,0,0,0,0,2,0,4,2,2,2,0,0,4,0,0,0,2,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0, x=a+b*a+(b*a-c)
448,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,4,2,0,0,0,0,0,3,2,4,0,0,0,2,2,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,1,0,5,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,1,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0, x=a*c+b*d
449,0,0,0,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,4,0,4,2,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,10,2,0,3,0,3,0,4,2,0,1,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,2,0,0,2,1,0,0,1,1,0,0,0,0,0,0,1,2, x=a*c+b*d
450,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,4,4,0,0,0,0,6,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,3,1,0,6,0,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,1,0,0,4,0,0,0,2,1,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0, x=a+b*a+c*a
451,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,3,1,2,0,0,0,0,3,0,3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,1,1,0, x=a+b*c
452,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,3,1,2,0,0,0,0,3,1,3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,1,1,0, x=a+b*c
453,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,5,2,0,0,0,0,2,2,3,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,2,0,4,0,4,0,5,3,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,3,0,1,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0, x=d*a+d*b+e*c
454,0,0,0,1,0,0,10,0,0,1,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,7,0,0,0,1,10,1,0,1,0,0,0,0,0,0,0,3,1,0,11,0,5,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,0,0,4,0,0,0,2,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0, x=a+b*a+(b*a-c)
455,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,4,4,0,0,0,0,6,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,3,0,0,6,0,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,2,1,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0, x=a+b*a+c*a
456,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,5,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,2,0,1,0,4,0,3,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,2,0,2,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,0,0,0,0,0,0,1,0, x=(a-c)/b
457,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,1,0,3,0,3,0,2,2,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,3,1,1,0,0,0,0,0,0,0,0,1,1, x=(a-c)/b
458,0,0,0,2,0,0,3,0,0,0,1,0,1,0,0,0,0,0,6,1,4,3,1,0,0,0,1,4,0,4,1,0,0,0,0,2,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,5,0,0,5,0,3,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,2,0, a*x+b*y=d;1*x+1*y=c
459,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,10,0,9,5,1,0,0,0,0,7,4,7,0,0,0,0,0,2,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,4,0,1,10,0,0,7,0,5,0,8,7,1,0,2,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,4,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,1,0,0,0,1,0,0, a*x+b*y=c;d*x+e*y=f
460,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,3,1,1,0,0,1,0,7,3,7,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,3,0,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,0,0,4,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1, a*x+a*y=b;c*x-c*y=b
461,0,0,1,2,0,0,2,0,0,0,2,0,3,0,0,0,0,0,4,0,8,2,1,0,0,0,1,3,1,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,1,0,0,0,6,0,0,7,0,0,1,1,1,2,8,1,2,0,0,0,0,0,1,0,0,0,8,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,0,0,0,0,0,0,2,0, b*x+c*y=d;1*x+1*y=a
462,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,3,1,3,1,1,0,0,0,0,9,2,9,4,0,0,0,0,0,0,0,0,8,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,15,0,0,4,0,2,1,3,1,2,1,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,1,1,3,1,1,1,0,0,0,0,0,0,0,0, a*x+a*y=b;c*x-c*y=b
463,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,6,0,5,3,1,0,0,0,0,6,0,6,0,0,0,0,0,4,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,6,0,0,5,0,2,2,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,1,0, b*x+c*y=d;1*x+1*y=a
464,0,0,0,3,0,0,1,0,0,0,0,0,2,0,0,0,0,0,5,0,6,2,0,0,0,0,3,3,2,3,0,0,0,0,0,1,0,0,0,4,0,0,0,0,3,0,0,0,1,0,0,0,10,0,0,3,0,0,4,0,1,2,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,2,1, c*x+d*y=b;1*x+1*y=a
465,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,5,0,4,2,1,0,0,0,1,4,0,4,0,0,1,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,6,0,0,3,0,1,2,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,1,0,0,0,0,0,0,0,1,0, a*x+b*y=d;1*x+1*y=c
466,0,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,9,3,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,2,0,0,0,1,0,0,0,6,0,0,12,0,0,3,0,5,0,6,3,6,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0,1,0, b*x+c*y=d;1*x+1*y=a
467,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,2,4,1,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,3,0,0,3,0,2,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0, 1*x-d*y=c;1*x+1*y=b
468,0,0,0,1,0,0,3,0,0,0,1,0,2,0,1,0,0,3,2,0,7,2,0,0,0,0,1,7,2,7,0,0,0,0,0,0,0,0,0,8,0,0,0,1,2,0,0,0,0,0,0,0,4,0,0,13,0,0,1,0,1,1,5,4,1,0,0,0,0,0,3,0,0,0,4,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,2,0,0,0,0,0,0,1,0, b*x+c*y=d;1*x+1*y=a
469,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,3,2,0,0,0,0,0,2,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,11,1,0,2,0,5,0,4,0,3,0,0,0,0,0,0,0,0,3,0,1,0,10,0,0,0,0,0,10,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,3,2,1,0,0,0,0,1,1, a*x+b*y=c*d;1*x+1*y=c
470,0,0,0,2,0,0,1,0,0,0,0,3,0,0,0,0,0,0,2,0,4,1,0,0,0,0,3,1,3,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,1,0,0,8,0,0,4,1,0,8,0,2,0,4,0,3,0,0,0,0,0,0,0,0,3,0,1,0,7,0,0,0,0,0,10,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,1,0,1,0,3,0,0,2,2, a*x+b*y=c*d;1*x+1*y=c
471,0,0,0,1,0,0,2,0,0,0,0,2,1,0,0,0,0,0,2,0,4,1,0,0,0,0,0,3,1,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,13,0,0,2,0,0,1,3,2,3,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,1, a*x+b*y=c*d;1*x+1*y=c
472,0,0,0,2,0,0,6,0,0,0,0,3,2,0,0,0,0,0,4,0,6,2,0,0,0,0,1,5,1,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,20,0,0,4,0,1,1,1,6,4,0,0,0,0,0,0,0,0,0,10,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,1,0,0,0,0,0,0,0,2,2, a*x+b*y=c*d;1*x+1*y=c
473,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,3,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,3,0,3,0,4,0,2,2,1,1,0,0,0,0,0,0,0,0,0,3,0,3,0,1,0,0,0,3,1,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0, x=a-b
474,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,4,2,4,0,0,0,2,2,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,0,4,0,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,6,0,1,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,1,0, x=b-a
475,0,0,0,2,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,3,0,4,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,2,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,3,0,0,0,0,0,0,1,1, x=a-b
476,0,0,0,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,3,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,5,1,0,4,0,3,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,1,0,0,2,1,2,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,1,0, x=a-b
477,0,0,1,4,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,1,0,0,3,1,4,2,4,0,0,0,1,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,14,1,0,7,0,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,2,0,0,0,2,1,0,1,2,0,0,0,0,0,0,0,2,0, x=b-a
478,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,2,1,0,0,0,1,1,1,2,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1,0,3,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,2,1,2,1,0,1,0,0,4,1,0,0,0,0,0,0,0,3,0,0,2,4,0,0,1,0,0,0,0,0,0,0,1,1, x=b-a
479,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,3,2,3,0,0,0,2,2,0,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,0,4,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,3,1,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,1,0, x=b-a
480,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,4,1,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,2,0,3,0,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,4,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,2,6,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0, x=a+b
481,0,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0, x=a+b
482,0,0,1,3,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,2,1,3,2,3,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,9,1,0,5,0,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,2,0, x=a+b
483,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,3,0,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,1,2,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0, x=a+b
484,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,0,0,2,1,3,0,0,1,0,0,4,0,0,0,0,0,0,0,0,3,0,0,2,3,0,0,0,1,0,1,0,0,0,0,1,1, x=a+b
485,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,1,0,0,0,2,1,1,1,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0, x=a+b
486,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,1,2,0,0,0,1,1,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,3,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,3,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0, x=a+b
487,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0,4,0,2,2,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0, x=a+b
488,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0, x=a+b
489,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,2,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0,3,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0, x=a+b
